582
grain
,000,09,10,1985,1986,1987,25,87,agriculture,corn,crop,department,dlrs,ec,export,exports,farm,farmers,grain,imports,maize,market,mln,nil,pct,price,prices,production,program,report,rice,said,soviet,tonnes,total,trade,usda,week,wheat,year
336,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,3,1
337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1
338,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0
339,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
340,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,3,0,1,0,0,0,1,0,0,0,0,0,0,4,6,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,0,2,0
343,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,1,1,2,0
344,3,0,0,0,2,3,0,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,3,0
345,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,8,0,0,0,4,0,2
347,2,0,1,0,1,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,2,0,0,1,0,3,0
348,0,0,0,0,1,0,0,1,1,5,1,3,0,0,1,2,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,4,0,1,0,0,1,0,0,1
349,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,0,0,0,2,0,0,1,0,5,3,0,1,0,9,0,0,9,5,1,0,1,0,0,0,17,0,0,0,0,0,2,6,0,0,0,1,2,2,1,0
351,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,3
352,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0
353,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,1,0
354,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0
355,0,0,0,0,0,2,0,0,1,0,0,2,3,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,1
356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,1,1
357,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,1,0,0,0,3,0,2,0,0,0,0,0,1
359,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,1,0,0,9,4
360,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
361,1,0,0,0,1,0,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
362,18,0,3,1,1,0,2,1,1,2,0,1,0,0,6,3,0,0,5,0,0,5,0,0,0,0,0,0,1,0,1,7,1,21,0,0,4,3,4,0
363,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
364,1,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,0
365,2,0,1,0,0,3,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,6,0
366,2,0,0,0,2,0,0,1,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,0,1,0,1,5
367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,4,1
368,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1
369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
370,4,0,0,0,2,1,1,2,1,7,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,5,1,0,2,0,0,5
371,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4,0,0,1,0,0,1,0,0,0,3,1,0,7,0,0,0,1,0,0,1,1
372,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,1,3,0
373,4,0,0,0,3,2,0,3,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,1,0,1,1,5,0
374,0,0,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,5,0,1,0,1,1,3,0,0,2,0,0,2,1,2,1,0,2
375,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1
377,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,1,1,0,1,0,0,3,3,0,0,0,0,0,6,0
378,4,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,5,0,1,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,1
379,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,3,2,0,4,0,0,0,0
380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,2,0,1,4,0,3,1,0,0,1,7,0
381,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
383,3,0,0,1,0,0,0,0,1,0,0,2,1,0,3,2,0,0,1,0,0,15,1,0,3,10,6,0,0,0,0,13,1,1,1,3,0,1,4,1
384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,6,0,0,0,5,0,3
385,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,0,1,0,0,0,0,1,0,1,3
386,25,0,0,1,2,1,0,1,0,0,0,0,0,6,0,7,0,0,0,0,1,0,14,0,5,0,0,0,0,0,0,1,0,11,1,0,0,0,2,0
387,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,1,0,5,0
388,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,5,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1
389,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,0,0,6,0,0,0,0,3,0,0,0
390,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8
391,3,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,1,0
392,5,0,1,0,2,0,0,2,1,10,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,6,4,7,1,0,0,0,0,2
393,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1
394,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
395,0,0,3,3,3,0,1,3,0,0,3,0,0,0,0,0,0,0,1,0,3,0,18,0,12,0,0,6,0,0,0,5,0,14,0,1,0,6,0,0
396,0,0,2,1,3,0,1,3,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2,0
397,3,0,2,0,0,1,0,0,1,4,1,1,3,0,0,0,0,3,0,0,0,1,13,0,1,0,1,8,5,6,0,12,0,0,0,0,5,0,3,3
398,0,0,0,0,0,0,0,0,2,2,0,0,4,0,2,2,10,3,3,0,0,2,0,0,8,3,5,0,1,0,0,9,0,0,0,0,0,0,2,0
399,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,1,0,0,2,0,0,0,2,0,0,0,0,0,5,0,0,0,1,0,2,2,0
400,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
401,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,1,1,2,0,1,0,0,2,0,3,0,0,1,0,8,0,0,0,2,0,0,0,1
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0
403,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
404,0,0,0,0,6,9,1,8,2,0,1,1,0,1,0,3,0,0,0,0,4,0,10,0,1,0,0,0,0,0,0,7,0,5,0,0,2,0,7,0
405,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,7,3,1,0,3,1,1,8,1
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
407,0,0,2,0,0,0,0,0,1,3,0,1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,4,0,0,8,0,0,3,0,7,0,0,1
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0
409,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
410,0,39,6,9,10,0,3,50,1,1,0,1,0,0,1,18,0,0,4,18,0,0,3,0,0,0,0,8,0,1,1,0,0,2,4,1,1,0,1,0
411,0,0,0,0,3,4,0,0,1,0,3,3,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,1,0,7,0
412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0
413,3,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,3,0
414,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,0,0,0,6,8,2,1,0,0,0,0,6
415,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0,2,0,3,0
416,0,0,0,0,0,1,0,0,0,5,4,0,0,0,0,0,0,8,1,0,0,0,1,0,0,2,2,1,2,0,0,2,0,0,0,2,1,0,0,1
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
418,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1,0,0,0,0,1,0,0,1,3,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
421,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,4,0
422,3,0,2,0,2,4,1,2,1,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,9,0,12,0,0,1,13,2,2
423,1,0,0,2,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4,0,2,0,5,0,0,1,1
424,8,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,0,8,2,1,0,0,4,0
425,17,0,1,4,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,9,0,14,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
426,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
428,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4
429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0
430,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
431,2,0,0,0,0,1,1,0,1,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,0,0,3,0
432,0,0,0,1,1,1,0,1,2,0,0,0,1,2,4,0,2,0,0,0,0,0,0,0,2,3,10,5,0,3,0,1,0,0,0,0,0,0,11,0
433,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,2,1,0,2,1,0,0,0,1,0,0,1,0,10,1,1,0,2,0,0,0,1
434,0,0,1,0,2,2,0,2,0,0,2,0,0,0,1,0,0,3,0,0,0,0,3,0,2,0,1,2,0,0,0,7,1,1,0,0,0,0,9,0
435,5,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,2,0,3,0
436,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,2,0
437,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
438,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,0,4,0,1,1,0,0,5,1,3,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0
441,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,7,3,2,0,0,0,0,6,1
442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,5,0,0,0,0,4,2
443,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2
444,2,0,2,2,3,0,0,3,0,0,5,0,0,0,2,0,1,1,2,0,0,0,9,0,1,1,0,0,1,0,0,7,1,8,0,1,0,0,7,2
445,0,0,0,0,0,0,0,0,5,1,0,0,1,0,0,4,8,1,1,6,0,7,0,0,0,0,0,0,0,0,2,11,0,0,0,4,0,0,2,2
446,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,2,0,0,9,3,1,0,4,8,4,8,1
447,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4
448,2,0,0,0,1,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0
449,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,5,5,0,2,0,0,9,0,0,0,0,9,2,0,1
450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
452,4,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,1,0,6,3,0,0,0,1,3
453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
454,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,0,0,3,0,0
455,4,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0
456,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,7,14,0,0,0,2,0,1,4,7,0,0,0,0,12,0,0,0,0,0,0,0,4
457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,0,3,0
458,0,0,0,0,0,1,0,0,0,0,0,0,1,7,0,0,7,7,0,0,0,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0,0,0,0,0
459,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
460,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,6,2,0,5,0,0,0,0,2,0,0,0
461,2,0,1,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,1,0,3,0
462,1,0,0,0,1,0,0,1,1,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,1,0,0
463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,0,0,0,0,4,4,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,2,0,0,1,0,0,0,4,2,6,1,1,0,0,2,1
465,0,0,0,0,0,2,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,1,0,4,0
466,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0
467,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,4,3,3,1,0,2,0,0,1
468,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,7,0,0,0,0,6,0,0,0
469,1,0,1,0,0,0,1,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,2,8,0,4,1,0,0,0,0,0
470,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,0
471,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,2,0
472,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
473,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,3,3,0,0,0,5,0,0,2,3,1,0,0,0,4,0,2,0,0,0,0,0,2
474,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
476,1,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,6,1,0,1,0,0,2,0,0,0,0,0,0,7,0,1,0,1,0,0,0,1
477,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0
478,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2
479,0,0,0,1,4,1,3,2,0,1,8,0,0,0,0,0,0,0,15,3,0,0,7,0,3,0,0,0,0,1,0,10,11,7,1,0,2,0,2,2
480,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0
481,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0
482,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0
483,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
485,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1
486,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,5,0,1,0,0,0,0,1,1
487,3,0,0,0,0,1,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0
488,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,1
489,0,0,0,0,0,0,0,0,1,9,0,2,0,0,1,0,0,0,2,1,0,1,5,0,0,0,2,1,0,0,0,8,7,5,0,0,2,0,5,2
490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,0,2,0,3,1,0,0,1,3,0
491,0,0,0,0,0,5,1,0,2,3,0,1,8,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,5,0,1,0
492,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,2
493,0,0,0,3,3,0,2,3,1,0,1,1,0,0,0,2,0,0,1,0,0,0,12,0,0,0,0,2,0,0,0,0,0,9,0,0,1,0,2,0
494,0,0,0,3,0,2,0,0,1,0,1,0,1,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1
495,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
496,4,0,1,0,0,0,0,0,0,0,0,0,0,12,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,6,0,8,0,0,1,0
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
498,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
499,4,0,0,0,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0
500,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,2,0
501,3,0,0,0,0,4,0,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,11,1,0,1,8,2,4
502,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1
503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3
504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2
